iter	Logloss
803	0.03718405836
804	0.03718261123
805	0.03718188708
806	0.0371792401
807	0.03717601588
808	0.03717425905
809	0.03717237314
810	0.03717173936
811	0.03717134204
812	0.03717043105
813	0.03716871792
814	0.03716611723
815	0.03716454639
816	0.03716391121
817	0.03716337044
818	0.03716044205
819	0.0371597753
820	0.03715765822
821	0.03715397453
822	0.03715088293
823	0.03714690782
824	0.03714539143
825	0.03714102585
826	0.03713728702
827	0.03713690014
828	0.03713570367
829	0.03713412167
830	0.03713334738
831	0.0371325072
832	0.03712418871
833	0.03711951901
834	0.03711656311
835	0.03711442714
836	0.03711343132
837	0.03710997475
838	0.03710923866
839	0.03710846132
840	0.03710527383
841	0.0370987516
842	0.03709752883
843	0.0370956762
844	0.03709485118
845	0.03709178981
846	0.03709034427
847	0.03708841854
848	0.03708613843
849	0.03708497104
850	0.03708213038
851	0.0370809436
852	0.03707895495
853	0.03707617999
854	0.03707474995
855	0.03707299159
856	0.03707100637
857	0.03706844839
858	0.03706645611
859	0.03706386902
860	0.03706222466
861	0.03706046085
862	0.03705942596
863	0.03705779137
864	0.03705727881
865	0.03705422759
866	0.03705241873
867	0.03705050264
868	0.03704909191
869	0.03704564203
870	0.03704206261
871	0.03703872339
872	0.0370372038
873	0.03703415995
874	0.03703295111
875	0.03703134227
876	0.03702834046
877	0.03702484629
878	0.03702325561
879	0.03701982611
880	0.03701836362
881	0.03701687466
882	0.03701464161
883	0.03701313709
884	0.03701194943
885	0.03701022183
886	0.03700338183
887	0.03700085095
888	0.03699529337
889	0.03699272861
890	0.03699199892
891	0.03698707663
892	0.03698380891
893	0.03698155335
894	0.03697862407
895	0.03697652557
896	0.03697614914
897	0.03697404277
898	0.03697231839
899	0.03697148598
900	0.03697020559
901	0.03696734395
902	0.03696551757
903	0.03696064693
904	0.03695700093
905	0.03695571136
906	0.03695488379
907	0.03695365673
908	0.03695327203
909	0.0369512345
910	0.03694802399
911	0.03694552383
912	0.03694190865
913	0.03693902068
914	0.03693755729
915	0.03693517584
916	0.03693392919
917	0.03693278714
918	0.03693175494
919	0.03692722083
920	0.03692658508
921	0.03692122785
922	0.03691989536
923	0.03691818377
924	0.03691391631
925	0.0369110982
926	0.03690844289
927	0.03690741916
928	0.03690657141
929	0.03690503063
930	0.03690459415
931	0.03690171864
932	0.03690170523
933	0.03689849409
934	0.03689487464
935	0.03689071541
936	0.03688968709
937	0.03688492063
938	0.03688352421
939	0.03688049322
940	0.03687726512
941	0.03687433135
942	0.03687347315
943	0.0368720029
944	0.03687023531
945	0.03686876338
946	0.03686816409
947	0.03686667967
948	0.03686645883
949	0.03686397541
950	0.03686261264
951	0.03686228315
952	0.03686163218
953	0.03686044696
954	0.03685489935
955	0.03685252132
956	0.03684871572
957	0.0368428013
958	0.03683965167
959	0.03683885303
960	0.03683766727
961	0.03683612325
962	0.03683168703
963	0.0368309984
964	0.03682894292
965	0.03682366611
966	0.03681970762
967	0.03681725936
968	0.03681509701
969	0.03681357819
970	0.03681217078
971	0.0368093988
972	0.03680666531
973	0.03680469167
974	0.03680309328
975	0.03680064732
976	0.03679924119
977	0.036795931
978	0.0367937984
979	0.03679284991
980	0.03679126959
981	0.03678953102
982	0.03678737759
983	0.03678623853
984	0.03678464984
985	0.03678039523
986	0.03677782577
987	0.03677508101
988	0.03677422589
989	0.03676757517
990	0.03676516295
991	0.03676353102
992	0.03676259992
993	0.03675977402
994	0.0367556478
995	0.0367533111
996	0.03675280438
997	0.03674944493
998	0.03674585899
999	0.03674483996
